row_key,block_raw,block_matched,row_number,side,structure,variety_raw,variety_matched,variety_id,variety_score,rootstock_raw,rootstock_matched,rootstock_id,rootstock_score,planting_year,tree_count,length_m,area_m2,flags
S/Shed|12|,S/Shed,NO MATCH,12,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1997,22,44.0,220.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|13|,S/Shed,NO MATCH,13,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,60,149.4,747.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|13|,S/Shed,NO MATCH,13,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1997,22,44.0,220.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|14|,S/Shed,NO MATCH,14,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,164.34,821.7,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|15|,S/Shed,NO MATCH,15,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,81,162.0,810.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|16|,S/Shed,NO MATCH,16,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,83,166.0,830.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|17|,S/Shed,NO MATCH,17,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,164.34,821.7,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|18|,S/Shed,NO MATCH,18,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,164.34,821.7,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|19|,S/Shed,NO MATCH,19,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,83,166.0,830.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|20|,S/Shed,NO MATCH,20,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,63,126.0,630.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|21|,S/Shed,NO MATCH,21,,PORTION,06 P/L,NO MATCH,NO MATCH,0.0,106,NO MATCH,NO MATCH,0.0,2006,39,80.0,400.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|22|,S/Shed,NO MATCH,22,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,16,39.84,199.20000000000002,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
S/Shed|23|,S/Shed,NO MATCH,23,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,11,27.39,136.95,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
STK- Pink Belle|1|,STK- Pink Belle,NO MATCH,1,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109/spur P/L,NO MATCH,NO MATCH,0.0,2011,123,145.0,536.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
STK- Pink Belle|2|,STK- Pink Belle,NO MATCH,2,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109/spur P/L,NO MATCH,NO MATCH,0.0,2011,135,147.0,543.9,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
STK- Pink Belle|3|,STK- Pink Belle,NO MATCH,3,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109/spur P/L,NO MATCH,NO MATCH,0.0,2011,146,152.0,562.4,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
STK- Pink Belle|4|,STK- Pink Belle,NO MATCH,4,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109/spur P/L,NO MATCH,NO MATCH,0.0,2011,146,158.0,584.6,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
STK- Pink Belle|5|,STK- Pink Belle,NO MATCH,5,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109/spur P/L,NO MATCH,NO MATCH,0.0,2011,147,160.0,592.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
STK- Pink Belle|6|,STK- Pink Belle,NO MATCH,6,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109/spur P/L,NO MATCH,NO MATCH,0.0,2011,149,163.0,603.1,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
STK- Pink Belle|7|,STK- Pink Belle,NO MATCH,7,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109/spur P/L,NO MATCH,NO MATCH,0.0,2011,152,165.0,610.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
STK- Pink Belle|8|,STK- Pink Belle,NO MATCH,8,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109/spur P/L,NO MATCH,NO MATCH,0.0,2011,149,164.0,606.8000000000001,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|1|,Smll/Dam,NO MATCH,1,,PORTION,Gala,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,216,110.16,550.8,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|2|,Smll/Dam,NO MATCH,2,,PORTION,Gala,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,190,100.7,503.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|2|,Smll/Dam,NO MATCH,2,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,8,23.2,116.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|3|,Smll/Dam,NO MATCH,3,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,53,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|4|,Smll/Dam,NO MATCH,4,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,53,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|5|,Smll/Dam,NO MATCH,5,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|6|,Smll/Dam,NO MATCH,6,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|7|,Smll/Dam,NO MATCH,7,,PORTION,06 P/L,NO MATCH,NO MATCH,0.0,106,NO MATCH,NO MATCH,0.0,2006,58,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|8|,Smll/Dam,NO MATCH,8,,PORTION,06 P/L,NO MATCH,NO MATCH,0.0,106,NO MATCH,NO MATCH,0.0,2006,60,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|9|,Smll/Dam,NO MATCH,9,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,53,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|10|,Smll/Dam,NO MATCH,10,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,53,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|11|,Smll/Dam,NO MATCH,11,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,133.0,665.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|12|,Smll/Dam,NO MATCH,12,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|13|,Smll/Dam,NO MATCH,13,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,53,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|14|,Smll/Dam,NO MATCH,14,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,53,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|15|,Smll/Dam,NO MATCH,15,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|16|,Smll/Dam,NO MATCH,16,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|17|,Smll/Dam,NO MATCH,17,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,53,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|18|,Smll/Dam,NO MATCH,18,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,53,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|19|,Smll/Dam,NO MATCH,19,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|20|,Smll/Dam,NO MATCH,20,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,66,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|21|,Smll/Dam,NO MATCH,21,,PORTION,06 P/L,NO MATCH,NO MATCH,0.0,106,NO MATCH,NO MATCH,0.0,2006,63,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|22|,Smll/Dam,NO MATCH,22,,PORTION,06 P/L,NO MATCH,NO MATCH,0.0,106,NO MATCH,NO MATCH,0.0,2006,61,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|23|,Smll/Dam,NO MATCH,23,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,53,132.0,660.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|24|,Smll/Dam,NO MATCH,24,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,30,75.0,375.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|24|,Smll/Dam,NO MATCH,24,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,28,56.0,280.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|25|,Smll/Dam,NO MATCH,25,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,64,129.0,645.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|26|,Smll/Dam,NO MATCH,26,,PORTION,S/D,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,65,130.0,650.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|27|,Smll/Dam,NO MATCH,27,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,38,95.0,475.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|28|,Smll/Dam,NO MATCH,28,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,39,98.0,490.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|29|,Smll/Dam,NO MATCH,29,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,26,65.0,325.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Smll/Dam|30|,Smll/Dam,NO MATCH,30,,PORTION,P/L,NO MATCH,NO MATCH,0.0,109,NO MATCH,NO MATCH,0.0,1990,16,40.0,200.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|23|,Stk Yd GS,NO MATCH,23,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,219,219.0,657.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|24|,Stk Yd GS,NO MATCH,24,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,219,219.0,657.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|25|,Stk Yd GS,NO MATCH,25,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,217,217.0,651.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|26|,Stk Yd GS,NO MATCH,26,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,215,215.0,645.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|27|,Stk Yd GS,NO MATCH,27,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,214,214.0,642.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|28|,Stk Yd GS,NO MATCH,28,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,213,213.0,639.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|29|,Stk Yd GS,NO MATCH,29,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,213,213.0,639.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|30|,Stk Yd GS,NO MATCH,30,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,213,213.0,639.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|31|,Stk Yd GS,NO MATCH,31,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,210,210.0,630.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|32|,Stk Yd GS,NO MATCH,32,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,208,208.0,624.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|33|,Stk Yd GS,NO MATCH,33,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,206,206.0,618.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|34|,Stk Yd GS,NO MATCH,34,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M9,NO MATCH,NO MATCH,0.0,2023,204,204.0,612.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd GS|35|,Stk Yd GS,NO MATCH,35,,PORTION,Granny Smith,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2023,200,200.0,600.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|1|,Stk Yd LIR,NO MATCH,1,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,134,134.0,402.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|2|,Stk Yd LIR,NO MATCH,2,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,136,136.0,408.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|3|,Stk Yd LIR,NO MATCH,3,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,141,141.0,423.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|4|,Stk Yd LIR,NO MATCH,4,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,145,145.0,435.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|5|,Stk Yd LIR,NO MATCH,5,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,149,149.0,447.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|6|,Stk Yd LIR,NO MATCH,6,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,153,153.0,459.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|7|,Stk Yd LIR,NO MATCH,7,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,156,156.0,468.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|8|,Stk Yd LIR,NO MATCH,8,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,161,161.0,483.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|9|,Stk Yd LIR,NO MATCH,9,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,165,165.0,495.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|10|,Stk Yd LIR,NO MATCH,10,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,169,169.0,507.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|11|,Stk Yd LIR,NO MATCH,11,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,172,172.0,516.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|12|,Stk Yd LIR,NO MATCH,12,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,177,177.0,531.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|13|,Stk Yd LIR,NO MATCH,13,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,181,181.0,543.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|14|,Stk Yd LIR,NO MATCH,14,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,185,185.0,555.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|15|,Stk Yd LIR,NO MATCH,15,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,188,188.0,564.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|16|,Stk Yd LIR,NO MATCH,16,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,195,195.0,585.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|17|,Stk Yd LIR,NO MATCH,17,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,197,197.0,591.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|18|,Stk Yd LIR,NO MATCH,18,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,201,201.0,603.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|19|,Stk Yd LIR,NO MATCH,19,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,204,204.0,612.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|20|,Stk Yd LIR,NO MATCH,20,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,209,209.0,627.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|21|,Stk Yd LIR,NO MATCH,21,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,179,179.0,537.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|21|,Stk Yd LIR,NO MATCH,21,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,JM7,NO MATCH,NO MATCH,0.0,2022,34,34.0,102.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|22|,Stk Yd LIR,NO MATCH,22,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,JM7,NO MATCH,NO MATCH,0.0,2022,47,47.0,141.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|22|,Stk Yd LIR,NO MATCH,22,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,JM1,NO MATCH,NO MATCH,0.0,2022,80,80.0,240.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|22|,Stk Yd LIR,NO MATCH,22,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,CG202,NO MATCH,NO MATCH,0.0,2022,30,30.0,90.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|22|,Stk Yd LIR,NO MATCH,22,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,G1,NO MATCH,NO MATCH,0.0,2022,15,15.0,45.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
